split,review_id,year,category,language,title,excerpt,rating
train,111359.0,2010.0,music,nb,Odd Nordstoga: «November»,(Universal),1
train,111360.0,2010.0,literature,nb,Tregt og søkt,"(416 s. Kr. 349,-. Kagge)",0
train,111361.0,2010.0,literature,nb,Treg gassthriller,"(249 s. Kr. 349,-. Oktober)",0
train,111362.0,2010.0,literature,nb,Flott flerstemt roman,"(Aschehoug. 508 si. kr. 399,-)",1
train,111363.0,2010.0,literature,nb,Hetetokter,"(Juritzen Forlag, 365 si. Kr. 349,-)",0
train,111365.0,2010.0,literature,nb,Boblende såpedrama,"(Roman 325 sider. Kr. 379,-. Gyldendal)",1
train,111370.0,2010.0,screen,nb,En god dose galskap,Fullt kaos og mye moro med tegneserie- og videospillestetikk.,1
train,111371.0,2010.0,screen,nb,Filmanmeldelse «Nokas»: Pulserende ransskildring,"«Nokas» er en film du kjenner på kroppen. Den er god, men gjør vondt.",1
train,111373.0,2010.0,music,nb,Social Suicide: «Broken Pilgrims»,(Brilliance / Musikkoperatørene),1
train,111382.0,2010.0,games,nb,Spillanmeldelse: «FIFA 11»,"(VG Nett) EA lever ikke helt opp til forventningene med «FIFA 11», men leverer fortsatt et meget bra fotballspill.",1
train,111392.0,2010.0,games,nb,Spillanmeldelse: «Civilization V»,"(VG Nett) Glem søvn, glem mat, glem jobb, glem skole. Det blir ikke stort mer avhengighetsskapende enn det turbaserte strategispillet «Civilization V».",1
train,111393.0,2010.0,games,nb,Spillanmeldelse: «NHL 11»,(VG Nett) EA Canada har de siste to årene gitt oss to kremtopper av noen hockeyspill. Med «NHL 11» leverer de uten tvil det beste spillet i serien.,1
train,111394.0,2010.0,literature,nb,St. Snåsa,"Han er for beskjeden til å si det selv, men Joralf Gjerstads livsverk er en helgen verdig.",1
train,111400.0,2010.0,screen,nb,Underlig,DVD: DRAMA,0
train,111403.0,2010.0,music,nb,Phil Collins: «Going Back»,(Atlantic / Warner),0
train,111404.0,2010.0,music,nb,Bjørn Johan Muri: «Airwaves»,(Universal),0
train,111405.0,2010.0,music,nb,Weezer: «Hurley»,(Epitaph / Tuba),0
train,111406.0,2010.0,music,nb,Marian Aas Hansen: «A Million Miles Away»,(Blanca / daWorks),0
train,111407.0,2010.0,music,nb,Leonard Cohen: «Songs From The Road»,(Columbia / Sony),0
train,111408.0,2010.0,music,nb,Robert Plant: «Band Of Joy»,(Es Paranza / Universal),1
train,111411.0,2010.0,music,nb,Kamelot: «Poetry For The Poisoned»,(Ear Music / Playground),1
train,111412.0,2010.0,music,nb,Linkin Park: «A Thousand Suns»,(Warner),0
train,111413.0,2010.0,music,nb,"Jan Garbarek, The Hilliard Ensemble: «Officium Novum»",(ECM / Grappa),1
train,111414.0,2010.0,games,nb,Spillanmeldelse: «Halo: Reach»,"(VG Nett) Nå får det være nok «Halo», sier Bungie. Men de runder av sin klassiske superserie med en skikkelig opptur.",1
train,111420.0,2010.0,literature,nb,Langelands kalkun,"Henrik Langelands nye roman «Verdensmestrene» ligner en kalkun. Overfôret, men neppe flygedyktig.",0
train,111421.0,2010.0,games,nb,Spillanmeldelse: «R.U.S.E»,"«R.U.S.E» var kanskje ikke på topplistene over høstens største spillutgivelser, men strategispillet kan fort ende opp med å bli blant de beste.",1
train,111422.0,2010.0,music,nb,Röyksopp: «Senior»,(Virgin / EMI),1
train,111424.0,2010.0,music,nb,Brandon Flowers: «Flamingo»,(Island / Universal),0
train,111425.0,2010.0,music,nb,Hurts: «Happiness»,(RCA / Sony),0
train,111428.0,2010.0,music,nb,Interpol: «Interpol»,(Matador / Tuba),0
train,111429.0,2010.0,music,nb,Dylan LeBlanc: «Pauper's Field»,(Rough Trade / Playground),0
train,111430.0,2010.0,music,nb,Beady Belle: «At Welding Bridge»,(Jazzland / Universal),1
train,111431.0,2010.0,games,nb,Spillanmeldelse: «Scott Pilgrim vs. The World»,"«Scott Pilgrim vs. The World: The Game» appellerer til de innvidde, og leverer en glimrende spillopplevelse av den gamle skolen.",1
train,111432.0,2010.0,literature,nb,Tore Rem: «Født til frihet. En biografi om Jens Bjørneboe»,Rydder i mytene,1
train,111438.0,2009.0,screen,nb,Nazi-Tysklands barndom,"En frysende, fullgod forklaring på opphavet til Tysklands helt alminnelige nazistiske Hitler-dyrkere.",1
train,111439.0,2009.0,screen,nb,Morsomt og vakkert om død og kjærlighet,Livgivende og gledesspredende japansk Oscar-vinner.,1
train,111441.0,2009.0,screen,nb,Irriterende gnagere,Nesten fascinerende irriterende ekorn.,0
train,111443.0,2009.0,screen,nb,Miraklenes tid?,Forstandig og alvorlige religiøse overveielser i en moderne tid: Er mirakler mulig?,1
train,111445.0,2009.0,screen,nb,Stor ståhei for (nesten) ingenting,"Vilter, fargesterk og poengløs forgåelse av Terry Gilliam, med Heath Ledger i hans aller siste rolle.",0
train,111446.0,2009.0,screen,nb,Overvektige ambisjoner,"Godhjertet og sympatisk, men litt for småskårent drama om stor svensk jente med store ambisjoner.",0
train,111448.0,2009.0,games,nb,Spillanmeldelse: «The Sims 3: Reisefeber»,"«The Sims»-serien har alltid hatt hverdagslivet i fokus, men nå får også 3. generasjonssimmere anledning til å ta seg en velfortjent ferie.",0
train,111449.0,2009.0,games,nb,Spillanmeldelse: «Tales of Monkey Island» (kap. 3-5),Det er krutt i avslutningen på de fantastiske eventyrene til pirathelten Guybrush Treepwood.,1
train,111450.0,2009.0,games,nb,Spillanmeldelse: «The Legend of Zelda: Spirit Tracks»,Nintendo runder av spillåret 2009 med upåklagelig stil: «The Legend of Zelda: Spirit Tracks» er minst like bra som forventet.,1
train,111451.0,2009.0,games,nb,Spillanmeldelse: «PixelJunk Shooter»,Det fjerde PixelJunk-spillet til PS3 er også det beste. Skyte-action og puzzles i svært skjønn forening.,1
train,111452.0,2009.0,screen,nb,En gigantisk begivenhet!,"Visuelt fantastisk, teknisk unik og nesten forbausende følelsesmessig rik fremtidsfabel.",1
train,111455.0,2009.0,music,nb,Fuck Buttons: «Tarot Sport»,(ATP/Tuba),1
train,111456.0,2009.0,music,nb,Spiritualized: «Ladies And Gentlemen We Are Floating In Space»,(Dedicated/Sony),1
train,111457.0,2009.0,music,nb,Rickie Lee Jones: «Balm In Gilead»,(Fantasy/Universal),1
train,111458.0,2009.0,music,nb,Animal Collective: «Fall Be Kind EP»,(Domino/EMI),1
train,111459.0,2009.0,music,nb,Clipse: «Til The Casket Drops»,(Columbia/Sony Music),1
train,111461.0,2009.0,screen,nb,Skrinn jul,DVD-anmeldelse,0
train,111462.0,2009.0,screen,nb,Teit jul,DVD-anmeldelse,0
train,111476.0,2009.0,screen,nb,Nesegrus,DVD-anmeldelse:,0
train,111477.0,2009.0,screen,nb,Forførende,DVD-anmeldelse,1
train,111478.0,2009.0,screen,nb,Glimrende hjemmeskrekk,"Meget enkel, meget effektiv og meget gjennomført hjemmesnekret skrekk.",1
train,111479.0,2009.0,screen,nb,Uavsluttet spetakkel,"Rotete, bråkete og til dels skremmende øko-fantasy, som slutter midt i filmen.",0
train,111480.0,2009.0,screen,nb,Genial,DVD-anmeldelse,1
train,111483.0,2009.0,screen,nb,Nydelig kunstnerportrett,"Fantastisk, tragisk og rikt om en av forrige århundres merkeligste europeiske kunstnerskjebner.",1
train,111490.0,2009.0,games,nb,Spillanmeldelse: «Cooking Mama 3»,"Det er moro å lage mat med DS-spillet «Cooking Mama 3», men øynene blir dessverre fort mette.",0
train,111493.0,2009.0,screen,nb,Pangavslutning for Salander,Avslutningen av filmversjonen av Stieg Larssons «Millennium-trilogi» holder hva den har lovet - helt inn.,1
train,111494.0,2009.0,screen,nb,Deprimerende,DVD-anmeldelese,0
train,111497.0,2009.0,screen,nb,Glatt gørr,Glatt og grei drapsgørr.,0
train,111498.0,2009.0,screen,nb,Nitrist,"OBS: Mulig mesterverk - langt over hodet på denne anmelder, i tilfelle.",0
train,111499.0,2009.0,music,nb,Tine Thing Helseth: «Mitt hjerte alltid vanker»,(Simax Classics),1
train,111500.0,2009.0,music,nb,Tom Waits: «Glitter &amp; Doom Live»,(Anti- / Tuba),1
train,111503.0,2009.0,music,nb,Kraftwerk: «The Catalogue»,(EMI),1
train,111504.0,2009.0,music,nb,Meadow: «Blissful Ignorance»,(Hecca Records/Musikkoperatørene),1
train,111505.0,2009.0,games,nb,Spillanmeldelse: Stort Knertenspill,«Knertenspillet» gjør på ingen måte skam på vår nasjonalskatt Knerten.,1
train,111506.0,2009.0,games,nb,Spillanmeldelse: Det ultimate familiespillet,Det er klart for en ny omgang sprudlende Lego-glede i Indiana Jones-universet.,1
train,111507.0,2009.0,screen,nb,Det lever! (2),DVD-anmeldelse,1
train,111511.0,2009.0,screen,nb,Blodpudding for fansen,Det er bare å innse: Et must for (den enorme og stadig voksende) fanskaren. Alle andre er - og blir - på utsiden.,0
train,111513.0,2009.0,screen,nb,Styggvakkert svensk,Råsterkt og vakkert om skandinavias dårlige samvittighet,1
train,111514.0,2009.0,screen,nb,Et meget langsomt mord,Overstilisert voldsdrama med interessante sider.,0
train,111517.0,2009.0,games,nb,Spillanmeldelse: Zombieapokalypse nå!,"Zombieklovner, brei sørstatsdialekt og motorsag. Trenger du egentlig flere grunner til å kjøpe «Left 4 Dead 2»?",1
train,111518.0,2009.0,games,nb,Spillanmeldelse: Glimrende og gåtefull snikmord-action,"Etter åtte millioner solgte eksemplarer og like doser av krass kritikk og nesegrus hengivenhet, er oppfølgeren til «Assassin's Creed» her.",1
train,111527.0,2009.0,games,nb,Spillanmeldelse: «Guitar Hero» for de yngste,"«Band Hero» er spillet for de som synes «Guitar Hero» er for tungt, og som foretrekker artister som Taylor Swift og Duffy.",0
train,111528.0,2009.0,games,nb,Spillanmeldelse: Klassisk Mario,"Den gode, gamle «Super Mario»-oppskriften er tilbake på TV-skjermen i en fantastisk nostalgitrip.",1
train,111529.0,2009.0,games,nb,Spillanmeldelse: Et managerspill i identitetskrise,«FIFA Manager 10» er pent å se på. Men i krigen mot «Football Manager» er det det indre som teller.,0
train,111531.0,2009.0,screen,nb,Spennende nisse-eventyr,Nisse-eventyr med sentimentale blåtoner som vil treffe et stort publikum.,1
train,111535.0,2009.0,screen,nb,Jålete,DVD-anmeldelse:,0
train,111536.0,2009.0,screen,nb,Japansk nedtur,Overraskende japansk familiedrama som drukner i melodrama.,0
train,111537.0,2009.0,screen,nb,BOM I BIKINI,Det er helt utrolig at såpass avkledd parterapi kan bli så gjennomført lite morsom.,0
train,111538.0,2009.0,screen,nb,Kapitale katastrofer,Michael Moore gyver løs på amerikansk storbusiness.,1
train,111539.0,2009.0,games,nb,Spillanmeldelse: Slapp rock med Hannah Montana,«Hannah Montana: Rock Out the Show» er lite nytt i pen innpakning.,0
train,111541.0,2009.0,music,nb,Kent: «Röd»,(RCA/Sony),0
train,111543.0,2009.0,music,nb,Cecilia Bartoli: «Sacrificium»,(Decca),1
train,111544.0,2009.0,music,nb,Anne Grete Preus: «Nesten alene»,(Warner),0
train,111545.0,2009.0,music,nb,Chris Lee: «Love Ghost»,(Bonnier Amigo),0
train,111546.0,2009.0,games,nb,Spillanmeldelse: En actionfest uten sidestykke,Milde måne. Årets største og mest etterlengtede spillutgivelse innfrir de skyhøye forventningene.,1
train,111547.0,2009.0,games,nb,Spillanmeldelse: Tar stafettpinnen fra «Diablo»,"Rollespillet «Torchlight» har nesten ikke noe plott, stjeler uhemmet fra konkurrentene og tilfører ikke genren noen ting. Så hvorfor i all verden er det så fordømt underholdende?",1
train,111548.0,2009.0,games,nb,Spillanmeldelse: En musikalsk fest!,Du trenger ikke ha klippekort til Hyperstate for å syns at «DJ Hero» er kult. Setter du pris på god musikalitet og liker sosial spilling er dette midt i blinken for deg.,1
train,111552.0,2009.0,screen,nb,Mer lidelsesporno,Tro det eller ei: Til og med grenseløs sadisme kan bli kjedelig i lengden.,0
train,111555.0,2009.0,screen,nb,Nydelig om moden utroskap,Absolutt nydelig og meditativt om modent kjærlighetsforhold mellom «ulovlige» elskende. Rendyrkede franske følelser!,1
train,111557.0,2009.0,screen,nb,Selvmedlidende,«Shrink» DVD-anmeldelse,0
train,111558.0,2009.0,screen,nb,Ufyselig,DVD-anmeldelse,0
train,111561.0,2009.0,screen,nb,En Job i Midtvesten,Coen-brødrene går tilbake til sine jødiske røtter.,1
train,111562.0,2009.0,screen,nb,Råsterkt fra Mellom-Amerika,Tett på desperate mennesker på jakt etter et liv.,1
train,111563.0,2009.0,games,nb,Spillanmeldelse: Berusende rolleskytespill,«Quake» møter «World of Warcraft» i rolleskytespillet «Borderlands». Kombinasjonen er magisk.,1
train,111564.0,2009.0,music,nb,Malin: «Malin»,(MBN/Universal),0
train,111565.0,2009.0,music,nb,Slayer: «World Painted Blood»,(American Recordings/Sony Music),1
train,111566.0,2009.0,music,nb,Foo Fighters: «Greatest Hits»,(RCA/Sony),1
train,111567.0,2009.0,music,nb,Julian Casablancas: «Phrazes For The Young»,(RCA/Sony),1
train,111569.0,2009.0,music,nb,Melissa Horn: «Säg ingenting till mig»,(Sony),1
train,111570.0,2009.0,music,nb,Circulasione Totale Orchestra: «Bandwith»,(Rune Grammofon/Musikkoperatørene),1
train,111571.0,2009.0,games,nb,Spillanmeldelse: Eventyrlig drage-epos,"Forventningene til «Dragon Age» har ligget skyhøyt. Det er ikke uten grunn, for rollespillet svever elegant over alle sammen og tar sin rettmessige plass på genrens øverste hylle.",1
train,111573.0,2009.0,games,nb,Spillanmeldelse: Herlig Grand Theft Auto-utvidelse,«Grand Theft Auto»-utvidelsen «The Ballad of Gay Tony» imponerer stort med fantastisk action og en glimrende historie.,1
train,111574.0,2009.0,games,nb,Spillanmeldelse: Shop til du zzzz...,"«Style Boutique» forsøker å være alle jenters drøm, ved å la dem shoppe til de blir firkantede i øynene.",0
train,111575.0,2009.0,games,nb,Spillanmeldelse: Kjedelig stuesafari på Wii,"«SimAnimals: Africa» tar med barna på safari i Afrika, uten at det utløser de store gispene.",0
train,111577.0,2009.0,screen,nb,Presis familiedramatikk,"Finstemt og uhyggelig presist om familiekonflikter, gjenkjennelig for alle.",1
train,111579.0,2009.0,screen,nb,"Herlig film, viktig påminnelse",Knallgod film som glimrende belyser sider ved norsk asylpolitikk.,1
train,111590.0,2009.0,games,nb,Spillanmeldelse: Magien uteblir fra Waverly Place,"«Wizards of Waverly Place» er laget for hardcore-fansen, og knapt nok det.",0
train,111591.0,2009.0,games,nb,Spillanmeldelse: Nintendo-mas med Kirby,"Hovedpersonen i «Kirby Super Star Ultra» er en typisk Nintendo-figur, men mer masete og sjarmløs enn snittet.",0
train,111592.0,2009.0,games,nb,Spillanmeldelse: Laber marsvin-action,Konseptet til «G-Force» er morsomt og småoriginalt. Dessverre er innpakningen litt større enn innholdet.,0
train,111593.0,2009.0,games,nb,Spillanmeldelse: Snøhvit sports-moro med Mario og Sonic,"«Mario &amp; Sonic at The Olympic Winter Games» er ingen blek kopi av forgjengeren, men en skinnende snøhvit ener!",1
train,111596.0,2009.0,games,nb,Spillanmeldelse: Halvveis blink med Toy Story,"«Toy Story Mania» er basert på filmklassikeren med nesten samme navn, men her går handlingen kun ut på å skyte på blink.",0
train,111597.0,2009.0,games,nb,Spillanmeldelse: Pur spillglede med Ratchet og Clank,Disney møter Star Wars i «Ratchet &amp; Clank: A Crack in Time». Og det funker - fremdeles.,1
train,111598.0,2009.0,games,nb,Spillanmeldelse: Fenomenal «Football Manager»,"«Football Manager 2010» både spiller og ser bedre ut enn tidligere utgaver, og i år prøver også Sports Interactive å fri til nye spillere.",1
train,111601.0,2009.0,screen,nb,Splatterspøk,"Det begynner blodsprutende friskt, men tempoet flater raskt ut i denne zombiesatiren.",0
train,111602.0,2009.0,screen,nb,Barbarisk bomskudd,"Også beskrivelse av barbarisk, religiøs djevelskap kan bli en dårlig film.",0
train,111605.0,2009.0,music,nb,Rihanna synger om dødsangsten,"(VG Nett)Rihannas nye singel fremstår som et rystende oppgjør med eksen Chris Brown, som ble dømt for å ha mishandlet henne.",1
train,111606.0,2009.0,music,nb,Rammstein: «Liebe Ist Für Alle Da»,(Universal),0
train,111608.0,2009.0,music,nb,Immortal: «All Shall Fall»,(Nuclear Blast/Indie),1
train,111609.0,2009.0,music,nb,Jan Erik Vold: «Vokal. The Complete Recordings 1966-77»,(Plastic Strip/Musikkoperatørene),1
train,111610.0,2009.0,music,nb,Miley Cyrus: «The Time Of Our Lives»,(Hollywood/Universal),0
train,111611.0,2009.0,music,nb,The Flaming Lips: «Embryonic»,(Warner),1
train,111612.0,2009.0,music,nb,Sufjan Stevens: The BQE,Asthmatic Kitty/Tuba,0
train,111615.0,2009.0,music,nb,Donkeyboy: «Caught In A Life»,(Warner),0
train,111619.0,2009.0,screen,nb,Norsk 2,DVD-anmeldelse,0
train,111624.0,2009.0,screen,nb,Flat «Fame»,En slags remake av 1980-eksplosjonen ved samme navn; temmelig unødvendig.,0
train,111626.0,2009.0,music,nb,Toby Keith «American Ride»,(Show Dog/Universal),0
train,111628.0,2009.0,music,nb,Bjølsen Valsemølle «Mohammeds Cafe»,(Grappa),1
train,111630.0,2009.0,music,nb,Siri Nilsen «Vi som ser i mørket»,(Grappa),0
train,111637.0,2009.0,games,nb,Spillanmeldelse: Bunnsolid hockey,"«NHL 10» bygger vel mye på fjorårets utgave, og tilbyr ikke de helt store forandringene. Likevel leverer EA et bunnsolid hockeyspill.",1
train,111639.0,2009.0,sports,nb,Spillanmeldelse: Fantastisk Forza,På tredje forsøk klaffer alt for Microsofts «Gran Turismo»-konkurrent. «Forza Motorsport 3» er et beist av et spill.,1
train,111653.0,2009.0,games,nb,Spillanmeldelse: Nådeløst realistisk krigsspill,Med knallhard fokus på realisme byr «Operation Flashpoint: Dragon Rising» på en annerledes spillopplevelse - på godt og vondt.,0
train,111654.0,2009.0,games,nb,Spillanmeldelse: Fantastisk FIFA-fotball,"Høstens fotballkrig er endelig her, og EA leverer med «FIFA 10» det klart beste spillet i serien.",1
train,111656.0,2009.0,screen,nb,Willis &amp; co x 2,"Det meste Bruce Willis gjør for tiden, likner svært på noe Bruce Willis gjorde før i tiden.",0
train,111664.0,2009.0,games,nb,Spillanmeldelse: Majestetisk spill-kos,"«Uncharted 2: Among Thieves» er ikke bare mye bedre enn den to år gamle PS3-forgjengeren. Det er bedre enn det meste, punktum.",1
train,111665.0,2009.0,music,nb,Ane Brun: «Live At Stockholm Concert Hall»,(Balloon Ranger/Bonnier Amigo),1
train,111666.0,2009.0,music,nb,The XX: «The XX»,(Young Turks/Playgound),1
train,111667.0,2009.0,music,nb,Yoga Fire: «Fuck you eller pengene tilbake»,(MTG),0
train,111670.0,2009.0,music,nb,Mariah Carey: «Memoirs Of An Imperfect Angel»,(Island/Universal),0
